ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
TXN004640,2023-09-06,5073,História,Livros,124.61,2
TXN004641,2024-07-20,5040,Calça Jeans,Roupas,473.96,2
TXN004642,2024-04-27,9834,Aventura,Livros,57.24,2
TXN004643,2024-09-12,2519,Caixa De Som,Eletrônicos,1724.09,1
TXN004644,2023-10-20,9689,Calça Jeans,Roupas,83.21,2
TXN004645,2024-10-24,9645,Boné,Roupas,358.42,3
TXN004646,2023-08-19,2291,Carregador,Eletrônicos,1496.86,5
TXN004647,2024-05-10,1936,Fone De Ouvido,Eletrônicos,1371.56,4
TXN004648,2023-05-31,2697,Teclado,Eletrônicos,542.01,4
TXN004649,2023-12-14,2519,Cama,Casa e Cozinha,699.7,5
TXN004650,2023-04-25,1828,Calça Jeans,Roupas,101.05,5
TXN004651,2024-05-15,5808,Tapete De Yoga,Esportes,55.84,5
TXN004652,2024-07-17,2743,Jogo De Panelas,Casa e Cozinha,576.8,4
TXN004653,2023-08-12,8454,Cafeteira,Casa e Cozinha,385.63,1
TXN004654,2024-01-03,5422,Tênis De Corrida,Esportes,513.23,4
TXN004655,2024-10-20,3103,Romance,Livros,66.76,2
TXN004656,2023-02-27,3646,História,Livros,37.72,2
TXN004657,2023-01-07,3677,Cama,Casa e Cozinha,670.79,5
TXN004658,2024-09-19,4257,Meias,Roupas,283.48,1
TXN004659,2023-06-24,8177,Mochila,Esportes,133.79,4
TXN004660,2023-02-18,1053,Smartwatch,Eletrônicos,1454.75,1
TXN004661,2023-07-30,6038,Cafeteira,Casa e Cozinha,413.78,3
TXN004662,2024-10-02,6881,Tapete De Yoga,Esportes,372.48,4
TXN004663,2024-07-08,2113,Smartphone,Eletrônicos,948.75,2
TXN004664,2024-07-16,3677,Talheres,Casa e Cozinha,664.68,3
TXN004665,2023-04-13,3927,Meias,Roupas,418.19,1
TXN004666,2024-07-12,6107,Jaqueta,Roupas,360.51,1
TXN004667,2023-08-29,3144,Tapete De Yoga,Esportes,85.61,2
TXN004668,2023-06-27,1434,Halter,Esportes,507.34,1
TXN004669,2024-11-19,8651,Luva De Boxe,Esportes,410.83,4
TXN004670,2023-08-16,5563,Tablet,Eletrônicos,1409.2,1
TXN004671,2024-10-26,1998,Boné,Roupas,194.23,4
TXN004672,2024-06-06,9835,Abajur,Casa e Cozinha,704.63,1
TXN004673,2023-02-13,1488,Autoajuda,Livros,112.93,1
TXN004674,2023-02-21,4566,Teclado,Eletrônicos,269.55,2
TXN004675,2023-10-03,6718,Ficção Científica,Livros,70.05,5
TXN004676,2024-09-13,2982,Carregador,Eletrônicos,1778.44,1
TXN004677,2024-06-25,7669,Fone De Ouvido,Eletrônicos,142.03,5
TXN004678,2023-03-24,9005,História,Livros,144.79,3
TXN004679,2024-03-06,5861,Boné,Roupas,346.0,4
TXN004680,2023-04-28,4593,Abajur,Casa e Cozinha,508.79,2
TXN004681,2024-03-25,7570,Mouse,Eletrônicos,577.59,4
TXN004682,2023-09-04,2697,Biografia,Livros,48.59,4
TXN004683,2024-01-26,8956,Halter,Esportes,566.68,3
TXN004684,2024-01-08,1931,Casaco,Roupas,163.17,5
TXN004685,2024-06-21,9883,Ficção Científica,Livros,119.69,2
TXN004686,2023-08-11,9727,Jogo De Panelas,Casa e Cozinha,320.57,4
TXN004687,2024-01-26,9830,Abajur,Casa e Cozinha,120.01,2
TXN004688,2023-01-01,3705,Fone De Ouvido,Eletrônicos,70.89,4
TXN004689,2023-04-10,5342,Calça Jeans,Roupas,281.24,3
TXN004690,2024-06-07,2827,Mouse,Eletrônicos,1952.77,4
TXN004691,2023-08-01,5563,Aventura,Livros,64.83,3
TXN004692,2024-02-02,7118,Abajur,Casa e Cozinha,292.18,4
TXN004693,2023-01-23,5119,Cama,Casa e Cozinha,281.83,1
TXN004694,2023-10-12,6180,Casaco,Roupas,269.86,2
TXN004695,2024-02-16,2827,Caixa De Som,Eletrônicos,909.3,2
TXN004696,2023-05-29,3664,Casaco,Roupas,442.36,4
TXN004697,2023-12-04,5371,Romance,Livros,83.25,3
TXN004698,2023-02-21,2588,Calça Jeans,Roupas,263.72,4
TXN004699,2023-06-24,9751,Tapete De Yoga,Esportes,104.56,1
TXN004700,2024-06-15,9085,Fone De Ouvido,Eletrônicos,1966.34,4
TXN004701,2024-12-14,5905,Liquidificador,Casa e Cozinha,207.48,4
TXN004702,2023-12-09,1960,Corda De Pular,Esportes,67.18,4
TXN004703,2023-10-19,1128,Tênis De Corrida,Esportes,406.31,1
TXN004704,2023-11-20,4483,Calça Jeans,Roupas,305.78,1
TXN004705,2023-10-13,1152,Cortina,Casa e Cozinha,337.97,3
TXN004706,2024-06-13,1750,Luva De Boxe,Esportes,267.76,1
TXN004707,2024-03-19,8527,Cama,Casa e Cozinha,630.2,3
TXN004708,2024-02-21,3927,Mouse,Eletrônicos,431.64,1
TXN004709,2023-06-22,5673,História,Livros,125.73,2
TXN004710,2024-02-29,4814,Toalha,Casa e Cozinha,522.51,2
TXN004711,2024-05-14,6718,Luva De Boxe,Esportes,265.91,2
TXN004712,2024-06-22,1128,Bola De Futebol,Esportes,288.37,2
TXN004713,2024-12-15,3615,Tablet,Eletrônicos,550.46,1
TXN004714,2024-05-26,8527,Cafeteira,Casa e Cozinha,604.17,2
TXN004715,2023-04-28,1887,Vestido,Roupas,266.18,1
TXN004716,2023-09-05,8527,Cortina,Casa e Cozinha,263.48,1
TXN004717,2023-02-16,6107,Bola De Futebol,Esportes,367.73,2
TXN004718,2024-09-07,5562,História,Livros,81.38,3
TXN004719,2024-05-30,6573,Biografia,Livros,73.76,2
TXN004720,2024-11-27,8508,Carregador,Eletrônicos,1845.35,3
TXN004721,2023-08-12,5386,Tênis,Roupas,185.61,3
TXN004722,2023-04-19,7658,Romance,Livros,22.39,2
TXN004723,2023-11-27,9288,Smartwatch,Eletrônicos,448.27,4
TXN004724,2023-07-03,7227,Vestido,Roupas,220.97,1
TXN004725,2023-05-05,6180,Cama,Casa e Cozinha,183.51,3
TXN004726,2024-01-02,9689,Tablet,Eletrônicos,50.44,5
TXN004727,2023-09-15,9479,Calça Jeans,Roupas,459.2,2
TXN004728,2023-02-23,3927,Teclado,Eletrônicos,1695.56,5
TXN004729,2024-11-08,1117,Bola De Futebol,Esportes,451.82,4
TXN004730,2024-12-13,9835,Aventura,Livros,37.65,3
TXN004731,2023-02-02,6718,Tapete De Yoga,Esportes,94.21,4
TXN004732,2024-05-10,3266,Romance,Livros,24.13,5
TXN004733,2023-03-07,2584,Vestido,Roupas,367.53,4
TXN004734,2023-07-16,9856,Liquidificador,Casa e Cozinha,743.76,2
TXN004735,2023-05-04,1998,Meias,Roupas,226.66,2
TXN004736,2023-11-09,3677,Jaqueta,Roupas,77.19,3
TXN004737,2023-04-07,5272,Camiseta,Roupas,265.95,2
TXN004738,2023-07-09,8433,Cortina,Casa e Cozinha,285.58,1
TXN004739,2023-04-07,2188,Smartwatch,Eletrônicos,780.91,2
TXN004740,2023-10-31,9808,Autoajuda,Livros,98.88,1
TXN004741,2023-06-11,2290,Tênis,Roupas,364.98,1
TXN004743,2023-05-01,1651,Jogo De Panelas,Casa e Cozinha,38.12,4
TXN004744,2023-10-08,4657,Corda De Pular,Esportes,596.74,4
TXN004745,2023-12-26,9085,Luva De Boxe,Esportes,158.82,4
TXN004746,2023-02-09,8397,Autoajuda,Livros,22.27,3
TXN004747,2023-04-06,3547,Tapete De Yoga,Esportes,134.18,1
TXN004748,2024-11-14,6635,Tablet,Eletrônicos,125.97,3
TXN004749,2024-09-23,1319,Jaqueta,Roupas,208.07,2
TXN004750,2023-09-05,1998,Abajur,Casa e Cozinha,643.9,4
TXN004751,2024-09-06,3287,Tênis,Roupas,183.8,5
TXN004752,2024-01-28,2139,Corda De Pular,Esportes,280.41,1
TXN004753,2024-10-02,6180,Camiseta,Roupas,344.28,2
TXN004754,2023-11-09,3803,Autoajuda,Livros,83.7,4
TXN004755,2024-03-10,9830,Halter,Esportes,520.33,2
TXN004756,2023-07-26,9645,Halter,Esportes,522.97,3
TXN004757,2023-08-02,5861,Romance,Livros,16.34,5
TXN004758,2024-01-26,3724,Corda De Pular,Esportes,472.38,5
TXN004759,2024-03-21,9834,Autoajuda,Livros,77.2,5
TXN004760,2023-06-30,7939,Tapete De Yoga,Esportes,593.58,3
TXN004761,2023-01-22,3697,Programação Em Python,Livros,80.24,1
TXN004762,2024-08-14,1514,Tênis,Roupas,493.71,4
TXN004763,2024-10-08,4657,Boné,Roupas,382.19,5
TXN004764,2024-03-08,8962,Programação Em Python,Livros,48.56,1
TXN004765,2024-04-26,4116,Ficção Científica,Livros,87.68,1
TXN004766,2024-07-16,6183,Camiseta,Roupas,496.23,5
TXN004767,2024-08-25,1964,Autoajuda,Livros,130.77,4
TXN004768,2023-08-06,4923,Biografia,Livros,28.14,5
TXN004769,2024-03-20,1241,Toalha,Casa e Cozinha,568.03,4
TXN004770,2024-12-18,7227,Liquidificador,Casa e Cozinha,283.01,4
TXN004771,2024-08-21,6574,Smartwatch,Eletrônicos,63.62,1
TXN004772,2023-03-24,4582,Meias,Roupas,213.67,4
TXN004773,2023-04-16,1117,Cafeteira,Casa e Cozinha,195.46,4
TXN004774,2024-03-18,4681,Caixa De Som,Eletrônicos,1002.52,5
TXN004775,2024-03-08,1520,Mouse,Eletrônicos,707.79,3
TXN004776,2023-09-25,2127,Vestido,Roupas,417.21,2
TXN004777,2024-01-12,4872,Garrafa Térmica,Esportes,25.34,3
TXN004778,2023-11-28,2424,Biografia,Livros,56.56,5
TXN004779,2023-08-23,1821,Data Science,Livros,47.56,3
TXN004780,2023-07-02,6718,Jogo De Panelas,Casa e Cozinha,194.52,5
TXN004781,2024-08-24,8517,Aventura,Livros,24.21,1
TXN004782,2023-05-14,1344,Tablet,Eletrônicos,414.89,4
TXN004784,2024-10-06,3296,Meias,Roupas,159.85,4
TXN004786,2023-08-15,7912,Smartphone,Eletrônicos,784.89,2
TXN004787,2024-03-25,2638,Mochila,Esportes,528.65,1
TXN004788,2024-09-17,7304,Smartwatch,Eletrônicos,1815.33,5
TXN004789,2024-01-13,1525,Cafeteira,Casa e Cozinha,399.44,4
TXN004790,2024-05-01,3615,Boné,Roupas,178.47,2
TXN004791,2023-02-22,2489,Cama,Casa e Cozinha,94.37,3
TXN004792,2023-08-05,9689,Abajur,Casa e Cozinha,763.19,2
TXN004793,2023-08-27,2654,Luva De Boxe,Esportes,59.63,2
TXN004794,2023-07-20,9797,Aventura,Livros,55.18,1
TXN004795,2024-05-03,3615,Cama,Casa e Cozinha,245.47,4
TXN004796,2023-11-05,2290,Aventura,Livros,58.25,4
TXN004797,2023-06-27,4006,Boné,Roupas,98.86,4
TXN004798,2024-03-31,5915,Ficção Científica,Livros,120.73,5
TXN004799,2024-09-11,9238,Toalha,Casa e Cozinha,106.77,3
TXN004800,2024-09-19,6038,Programação Em Python,Livros,100.71,5
TXN004801,2024-12-30,4608,Tênis,Roupas,79.45,4
TXN004802,2024-04-15,7126,Tablet,Eletrônicos,187.54,4
TXN004803,2024-03-05,9288,Toalha,Casa e Cozinha,728.45,2
TXN004804,2023-01-24,1998,Cafeteira,Casa e Cozinha,160.2,3
TXN004805,2024-09-03,4502,Programação Em Python,Livros,125.87,1
TXN004806,2023-11-21,5861,Vestido,Roupas,281.42,5
TXN004807,2023-03-01,1434,Smartwatch,Eletrônicos,201.82,4
TXN004808,2024-01-17,6559,Autoajuda,Livros,143.99,3
TXN004809,2023-09-27,4750,Tênis,Roupas,138.54,4
TXN004810,2024-01-10,9317,Autoajuda,Livros,131.05,2
TXN004811,2024-02-26,1241,Smartphone,Eletrônicos,379.18,1
TXN004812,2023-09-24,8973,Fone De Ouvido,Eletrônicos,1715.19,2
TXN004813,2023-11-12,2697,Biografia,Livros,16.79,5
TXN004814,2024-12-06,4044,Mochila,Esportes,319.27,1
TXN004815,2023-03-30,8508,Caixa De Som,Eletrônicos,1550.41,4
TXN004816,2023-10-11,5073,Jogo De Panelas,Casa e Cozinha,748.49,3
TXN004817,2024-04-26,1960,Jogo De Panelas,Casa e Cozinha,728.27,4
TXN004818,2024-06-07,8811,Smartwatch,Eletrônicos,1648.27,5
TXN004819,2024-02-26,2790,Talheres,Casa e Cozinha,711.67,1
TXN004820,2024-01-17,8573,Biografia,Livros,41.89,5
TXN004821,2024-08-23,4119,Fone De Ouvido,Eletrônicos,604.16,2
TXN004822,2024-12-19,3591,Camiseta,Roupas,158.7,5
TXN004823,2024-12-22,4593,Abajur,Casa e Cozinha,307.87,1
TXN004824,2023-11-20,4946,Cama,Casa e Cozinha,320.72,4
TXN004825,2023-06-28,2084,Smartwatch,Eletrônicos,1111.88,1
TXN004826,2023-08-10,6925,Mochila,Esportes,116.93,3
TXN004827,2024-05-11,4295,Cama,Casa e Cozinha,556.08,5
TXN004828,2023-04-03,7126,Cortina,Casa e Cozinha,142.38,4
TXN004829,2023-11-03,7932,Camiseta,Roupas,168.95,5
TXN004830,2023-09-26,2403,Smartphone,Eletrônicos,1031.52,2
TXN004831,2023-08-20,2113,Cama,Casa e Cozinha,639.19,1
TXN004832,2024-07-04,9786,Toalha,Casa e Cozinha,594.18,4
TXN004833,2024-05-05,7932,Tablet,Eletrônicos,1308.79,2
TXN004834,2024-01-11,8527,Halter,Esportes,114.57,1
TXN004835,2023-12-30,1651,Programação Em Python,Livros,88.85,4
TXN004836,2023-11-22,7484,Caixa De Som,Eletrônicos,220.52,5
TXN004837,2024-06-23,5915,Autoajuda,Livros,65.94,4
TXN004838,2024-07-17,2049,Ficção Científica,Livros,70.82,5
TXN004839,2023-11-07,1711,Boné,Roupas,39.11,5
TXN004840,2023-04-24,2545,Cortina,Casa e Cozinha,226.45,2
TXN004841,2023-08-09,5915,Calça Jeans,Roupas,478.71,3
TXN004842,2024-06-29,3584,Smartphone,Eletrônicos,1909.58,2
TXN004843,2024-06-29,7224,Biografia,Livros,62.56,2
TXN004844,2024-12-21,3287,Autoajuda,Livros,20.82,5
TXN004845,2024-01-14,9900,Cama,Casa e Cozinha,151.49,1
TXN004846,2024-08-24,4814,Calça Jeans,Roupas,208.26,2
TXN004847,2024-04-28,9085,Romance,Livros,142.95,3
TXN004848,2024-02-16,6925,Vestido,Roupas,87.78,3
TXN004849,2024-01-07,1771,Fone De Ouvido,Eletrônicos,1538.86,1
TXN004850,2023-07-14,6514,Data Science,Livros,29.67,4
TXN004851,2024-06-29,6925,Smartphone,Eletrônicos,1963.45,4
TXN004852,2024-01-05,2638,História,Livros,66.52,4
TXN004853,2024-12-25,2528,Meias,Roupas,392.11,3
TXN004854,2023-05-03,9288,Calça Jeans,Roupas,184.44,5
TXN004855,2024-09-04,1319,Autoajuda,Livros,99.74,3
TXN004856,2024-12-01,7201,Luva De Boxe,Esportes,135.41,1
TXN004857,2024-12-12,6804,Jogo De Panelas,Casa e Cozinha,404.54,5
TXN004858,2024-10-13,3677,Meias,Roupas,470.27,1
TXN004859,2024-02-19,3144,Boné,Roupas,460.47,2
TXN004860,2023-06-05,7201,Cortina,Casa e Cozinha,711.1,4
TXN004861,2023-06-24,6804,Mochila,Esportes,384.62,1
TXN004862,2024-06-25,2489,Aventura,Livros,124.12,1
TXN004863,2023-01-04,3286,Programação Em Python,Livros,24.32,3
TXN004864,2024-05-19,5010,Casaco,Roupas,180.7,2
TXN004865,2023-06-11,4752,Smartphone,Eletrônicos,661.72,4
TXN004866,2023-10-01,3170,Aventura,Livros,100.81,3
TXN004867,2023-07-15,4492,Jogo De Panelas,Casa e Cozinha,291.21,3
TXN004868,2023-04-01,3705,Autoajuda,Livros,35.05,1
TXN004869,2023-12-06,5033,Carregador,Eletrônicos,1213.11,5
TXN004870,2024-02-14,2424,Liquidificador,Casa e Cozinha,653.36,1
TXN004871,2023-06-27,7543,Ficção Científica,Livros,66.59,3
TXN004872,2023-11-04,9883,Aventura,Livros,81.38,4
TXN004873,2024-12-10,1964,Smartphone,Eletrônicos,433.54,1
TXN004874,2024-10-11,2122,Garrafa Térmica,Esportes,161.55,3
TXN004875,2023-07-29,9928,Mouse,Eletrônicos,634.8,3
TXN004876,2024-03-17,8573,Casaco,Roupas,328.54,5
TXN004877,2024-03-29,6804,Biografia,Livros,96.13,5
TXN004878,2024-09-30,1053,Tablet,Eletrônicos,1407.36,1
TXN004879,2024-03-02,9751,Camiseta,Roupas,194.0,1
TXN004880,2023-07-18,4492,Liquidificador,Casa e Cozinha,660.96,4
TXN004881,2024-08-26,1949,Jogo De Panelas,Casa e Cozinha,171.23,5
TXN004882,2023-01-16,9669,Bola De Futebol,Esportes,294.7,1
TXN004883,2023-09-20,9565,Garrafa Térmica,Esportes,485.54,5
TXN004884,2023-06-22,5669,Data Science,Livros,39.32,1
TXN004885,2023-09-23,8454,Bola De Futebol,Esportes,88.17,2
TXN004886,2023-11-12,8956,Vestido,Roupas,444.17,1
TXN004887,2024-02-23,4566,Camiseta,Roupas,184.61,3
TXN004888,2023-08-15,3803,Cafeteira,Casa e Cozinha,550.26,1
TXN004889,2024-07-23,3646,Mochila,Esportes,39.58,5
TXN004890,2024-02-28,1344,Talheres,Casa e Cozinha,555.14,2
TXN004891,2024-01-12,7484,Jaqueta,Roupas,171.73,2
TXN004892,2024-07-03,2824,Tablet,Eletrônicos,158.69,3
TXN004893,2023-08-03,8359,Cortina,Casa e Cozinha,491.75,3
TXN004894,2024-11-28,8260,Abajur,Casa e Cozinha,200.24,5
TXN004895,2023-01-19,2790,História,Livros,67.22,2
TXN004896,2024-05-06,2832,História,Livros,25.88,4
TXN004897,2023-12-09,1525,Tablet,Eletrônicos,336.97,2
TXN004898,2023-03-25,9883,História,Livros,55.23,3
TXN004899,2024-09-06,6155,Tênis De Corrida,Esportes,76.61,4
TXN004900,2023-10-11,5803,Smartwatch,Eletrônicos,1826.11,4
TXN004901,2024-12-01,4456,Cafeteira,Casa e Cozinha,14.78,1
TXN004902,2024-10-29,6820,Tênis De Corrida,Esportes,303.22,3
TXN004903,2023-08-18,2832,Mochila,Esportes,95.87,3
TXN004904,2023-03-15,8953,Toalha,Casa e Cozinha,253.07,5
TXN004905,2024-02-17,8956,Mochila,Esportes,557.48,1
TXN004906,2023-02-21,5002,Tênis,Roupas,97.61,2
TXN004907,2023-03-04,8428,Cama,Casa e Cozinha,773.01,1
TXN004908,2023-12-02,9900,Talheres,Casa e Cozinha,172.58,3
TXN004909,2023-05-29,3803,Corda De Pular,Esportes,451.4,2
TXN004910,2023-11-09,8517,Abajur,Casa e Cozinha,441.88,1
TXN004911,2024-08-04,9565,Biografia,Livros,134.4,1
TXN004912,2023-03-26,4853,Smartwatch,Eletrônicos,1130.29,1
TXN004913,2023-07-28,1771,Ficção Científica,Livros,87.17,3
TXN004914,2023-08-13,7658,Tênis,Roupas,113.82,5
TXN004915,2024-02-13,2790,Jogo De Panelas,Casa e Cozinha,141.32,3
TXN004916,2023-09-25,6038,Liquidificador,Casa e Cozinha,734.03,5
TXN004917,2023-06-07,1993,Mouse,Eletrônicos,689.28,3
TXN004918,2024-02-17,5422,Talheres,Casa e Cozinha,303.94,3
TXN004919,2023-07-31,7596,Romance,Livros,117.58,2
TXN004920,2024-12-28,4910,Biografia,Livros,60.74,2
TXN004921,2024-05-28,3167,Carregador,Eletrônicos,1906.52,3
TXN004922,2023-11-25,1188,Halter,Esportes,449.31,4
TXN004923,2024-04-09,1964,Autoajuda,Livros,95.65,2
TXN004924,2024-01-31,7543,Toalha,Casa e Cozinha,705.91,5
TXN004925,2024-01-15,6559,Toalha,Casa e Cozinha,49.19,4
TXN004926,2023-01-03,7570,Bola De Futebol,Esportes,172.81,3
TXN004927,2023-03-26,2127,Luva De Boxe,Esportes,292.4,1
TXN004928,2024-04-12,1936,História,Livros,45.64,5
TXN004929,2024-11-24,1949,Romance,Livros,115.43,5
TXN004930,2023-06-19,2163,Calça Jeans,Roupas,461.22,3
TXN004931,2024-09-26,6180,Vestido,Roupas,223.41,3
TXN004932,2024-11-09,3584,Toalha,Casa e Cozinha,280.28,4
TXN004933,2023-12-25,8062,Ficção Científica,Livros,144.81,3
TXN004934,2023-11-30,4470,Corda De Pular,Esportes,311.21,2
TXN004935,2024-10-15,9835,Boné,Roupas,254.74,4
TXN004936,2023-04-15,1117,Talheres,Casa e Cozinha,287.8,1
TXN004937,2024-08-19,1319,Bola De Futebol,Esportes,547.99,2
TXN004938,2023-11-02,6977,Programação Em Python,Livros,91.81,4
TXN004939,2024-04-22,2169,Smartphone,Eletrônicos,1536.24,3
TXN004940,2024-10-20,7126,Cafeteira,Casa e Cozinha,651.33,3
TXN004941,2024-09-21,6310,Calça Jeans,Roupas,184.09,3
TXN004942,2024-12-11,3144,Talheres,Casa e Cozinha,352.62,3
TXN004943,2024-04-24,4044,Biografia,Livros,129.54,2
TXN004944,2023-12-17,6947,Toalha,Casa e Cozinha,296.97,5
TXN004946,2023-06-05,1053,Tênis,Roupas,471.68,3
TXN004947,2024-07-19,7912,Garrafa Térmica,Esportes,383.35,5
TXN004948,2023-11-05,8811,Romance,Livros,115.12,4
TXN004949,2023-02-15,2084,Corda De Pular,Esportes,487.93,1
TXN004950,2023-07-18,3296,Vestido,Roupas,425.62,3
TXN004951,2024-03-30,2824,Ficção Científica,Livros,68.33,3
TXN004952,2024-02-15,4502,Smartwatch,Eletrônicos,149.96,4
TXN004953,2024-11-16,9238,Meias,Roupas,212.9,3
TXN004954,2024-12-31,8397,Garrafa Térmica,Esportes,412.41,5
TXN004955,2024-12-30,5119,Toalha,Casa e Cozinha,365.78,4
TXN004956,2023-02-07,5374,Liquidificador,Casa e Cozinha,601.68,4
TXN004957,2023-04-14,7912,Teclado,Eletrônicos,746.12,1
TXN004958,2024-11-05,4611,Teclado,Eletrônicos,1287.75,4
TXN004959,2024-04-16,8179,Ficção Científica,Livros,40.17,4
TXN004960,2024-12-18,5304,Garrafa Térmica,Esportes,455.89,1
TXN004961,2024-02-12,2084,Caixa De Som,Eletrônicos,1114.11,2
TXN004962,2024-11-11,2638,Mochila,Esportes,142.34,2
TXN004963,2023-12-28,2796,Cafeteira,Casa e Cozinha,240.61,3
TXN004964,2024-11-20,5562,Mochila,Esportes,455.45,1
TXN004965,2024-04-10,9751,Vestido,Roupas,251.65,1
TXN004966,2023-08-07,8123,Romance,Livros,44.16,5
TXN004967,2023-01-08,1711,Programação Em Python,Livros,145.58,4
TXN004968,2023-11-14,7482,Toalha,Casa e Cozinha,574.95,2
TXN004969,2024-03-18,4116,Tênis,Roupas,479.42,5
TXN004970,2024-02-28,8886,Smartwatch,Eletrônicos,882.85,1
TXN004971,2023-07-20,3286,Teclado,Eletrônicos,976.45,2
TXN004972,2024-01-08,3724,Autoajuda,Livros,136.22,1
TXN004973,2024-06-09,5040,Autoajuda,Livros,85.88,4
TXN004974,2023-08-31,5861,Corda De Pular,Esportes,431.69,1
TXN004975,2023-05-25,4853,Mochila,Esportes,170.0,5
TXN004976,2023-04-17,6925,Jaqueta,Roupas,234.43,2
TXN004977,2023-03-19,9005,Tênis,Roupas,79.26,4
TXN004978,2023-03-26,5554,Tênis De Corrida,Esportes,143.44,5
TXN004979,2024-08-04,1525,Data Science,Livros,15.13,3
TXN004980,2024-04-07,9005,Biografia,Livros,20.3,2
TXN004981,2023-07-05,4119,Data Science,Livros,146.93,1
TXN004982,2023-04-23,9565,Caixa De Som,Eletrônicos,522.59,4
TXN004983,2024-04-05,3266,Bola De Futebol,Esportes,406.4,2
TXN004984,2023-03-01,2040,Luva De Boxe,Esportes,507.48,2
TXN004985,2024-03-31,9856,Corda De Pular,Esportes,341.63,5
TXN004986,2023-10-14,9320,Smartwatch,Eletrônicos,348.63,2
TXN004988,2023-07-23,3927,Data Science,Livros,96.03,1
TXN004989,2023-04-24,6930,Talheres,Casa e Cozinha,587.69,4
TXN004990,2023-01-12,1771,Teclado,Eletrônicos,1551.01,4
TXN004991,2023-10-26,3536,Liquidificador,Casa e Cozinha,780.57,1
TXN004992,2024-03-07,1936,Jogo De Panelas,Casa e Cozinha,463.11,2
TXN004993,2024-04-21,2588,Tênis,Roupas,183.99,1
TXN004994,2024-03-07,1936,Mouse,Eletrônicos,1314.51,1
TXN004995,2024-05-25,1525,Smartwatch,Eletrônicos,183.46,5
TXN004996,2024-02-09,6718,Smartwatch,Eletrônicos,1799.92,4
TXN004997,2024-08-11,9797,Tablet,Eletrônicos,282.79,2
TXN004998,2024-02-01,5342,Biografia,Livros,59.26,4
TXN004999,2024-04-23,5342,Fone De Ouvido,Eletrônicos,1640.7,3
TXN005000,2024-12-02,8123,Bola De Futebol,Esportes,368.45,3
TXN005001,2024-08-05,1434,Tênis De Corrida,Esportes,251.34,2
TXN005002,2023-11-02,5010,Romance,Livros,78.91,5
TXN005003,2024-04-06,5552,Fone De Ouvido,Eletrônicos,1716.37,3
TXN005004,2024-07-26,8179,Tablet,Eletrônicos,713.01,5
TXN005005,2023-05-26,9666,Cafeteira,Casa e Cozinha,697.02,4
TXN005006,2023-10-11,5040,Caixa De Som,Eletrônicos,221.86,1
TXN005007,2024-09-04,5889,Talheres,Casa e Cozinha,623.67,3
TXN005008,2023-06-25,5073,Carregador,Eletrônicos,1702.72,4
TXN005009,2024-08-08,2535,Tênis De Corrida,Esportes,129.55,3
TXN005010,2024-06-10,3286,Vestido,Roupas,226.57,3
TXN005011,2024-07-12,8123,Corda De Pular,Esportes,120.16,5
TXN005012,2024-10-16,7201,Mouse,Eletrônicos,1427.88,2
TXN005013,2023-12-01,2291,Toalha,Casa e Cozinha,432.92,3
TXN005014,2024-01-22,8179,Tênis,Roupas,324.96,2
TXN005015,2023-03-25,4470,Fone De Ouvido,Eletrônicos,433.15,5
TXN005016,2023-09-08,3266,Caixa De Som,Eletrônicos,462.9,5
TXN005017,2024-12-24,6138,Bola De Futebol,Esportes,48.86,3
TXN005018,2024-09-09,1035,Teclado,Eletrônicos,678.03,1
TXN005019,2024-05-12,4582,Camiseta,Roupas,288.68,5
TXN005020,2024-04-07,4527,Corda De Pular,Esportes,518.31,3
TXN005021,2024-12-16,6804,Caixa De Som,Eletrônicos,1350.51,4
TXN005022,2023-09-17,8491,Tênis,Roupas,228.99,4
TXN005023,2024-01-30,3170,Romance,Livros,143.67,4
TXN005024,2024-02-18,5345,Abajur,Casa e Cozinha,578.2,1
TXN005025,2024-02-02,2290,Meias,Roupas,466.48,5
TXN005026,2024-04-10,3591,Teclado,Eletrônicos,1078.8,1
TXN005027,2023-08-22,6573,Meias,Roupas,144.27,4
TXN005028,2024-04-07,4770,Toalha,Casa e Cozinha,51.73,3
TXN005029,2023-04-30,2824,Data Science,Livros,113.02,1
TXN005030,2024-08-23,4470,Cama,Casa e Cozinha,105.83,5
TXN005031,2023-04-05,2104,Liquidificador,Casa e Cozinha,249.19,3
TXN005032,2023-06-16,1936,Teclado,Eletrônicos,1088.32,5
TXN005033,2024-01-04,9666,Aventura,Livros,91.2,1
TXN005034,2023-04-18,5554,Teclado,Eletrônicos,1221.14,5
TXN005035,2024-04-29,2612,Aventura,Livros,37.44,3
TXN005036,2024-03-04,1964,Talheres,Casa e Cozinha,309.99,4
TXN005037,2023-06-05,8517,Cama,Casa e Cozinha,497.58,3
TXN005038,2023-10-02,2535,Camiseta,Roupas,262.9,3
TXN005039,2024-12-02,8062,Garrafa Térmica,Esportes,443.39,1
TXN005040,2024-03-20,8062,Tapete De Yoga,Esportes,555.5,4
TXN005041,2023-03-11,1188,Tapete De Yoga,Esportes,463.27,5
TXN005042,2024-05-02,4257,Tênis De Corrida,Esportes,365.24,4
TXN005043,2024-03-25,4119,Liquidificador,Casa e Cozinha,161.7,2
TXN005044,2024-08-06,5002,Talheres,Casa e Cozinha,536.68,4
