ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Ano,Mes,Dia,Dia_da_Semana,Trimestre,Ano_Mes,Valor_Total
TXN003916,2023-11-30,2827,Talheres,Casa e Cozinha,322.17,4,2023,11,30,Thursday,4,2023-11,1288.68
TXN003917,2023-04-03,4502,Talheres,Casa e Cozinha,585.41,1,2023,4,3,Monday,2,2023-04,585.41
TXN003918,2023-07-30,2796,Jogo De Panelas,Casa e Cozinha,283.19,5,2023,7,30,Sunday,3,2023-07,1415.95
TXN003919,2023-09-23,2403,Mouse,Eletrônicos,1358.63,2,2023,9,23,Saturday,3,2023-09,2717.26
TXN003920,2023-04-12,1887,Data Science,Livros,123.73,3,2023,4,12,Wednesday,2,2023-04,371.19
TXN003921,2023-04-30,1771,Talheres,Casa e Cozinha,757.94,4,2023,4,30,Sunday,2,2023-04,3031.76
TXN003922,2024-06-19,9834,Abajur,Casa e Cozinha,326.17,1,2024,6,19,Wednesday,2,2024-06,326.17
TXN003923,2024-03-08,7304,Data Science,Livros,120.75,1,2024,3,8,Friday,1,2024-03,120.75
TXN003924,2023-10-12,9856,Teclado,Eletrônicos,568.56,3,2023,10,12,Thursday,4,2023-10,1705.68
TXN003925,2023-04-13,2964,Tênis De Corrida,Esportes,594.44,1,2023,4,13,Thursday,2,2023-04,594.44
TXN003926,2024-05-21,5002,Jaqueta,Roupas,32.37,2,2024,5,21,Tuesday,2,2024-05,64.74
TXN003927,2023-02-12,3340,Programação Em Python,Livros,96.48,3,2023,2,12,Sunday,1,2023-02,289.44
TXN003928,2023-10-01,8527,Talheres,Casa e Cozinha,531.01,3,2023,10,1,Sunday,4,2023-10,1593.03
TXN003929,2024-03-14,4608,Boné,Roupas,350.26,4,2024,3,14,Thursday,1,2024-03,1401.04
TXN003930,2024-08-06,3286,Tênis,Roupas,77.79,5,2024,8,6,Tuesday,3,2024-08,388.95
TXN003931,2024-01-14,6573,Talheres,Casa e Cozinha,751.44,5,2024,1,14,Sunday,1,2024-01,3757.20
TXN003932,2023-02-12,2290,Talheres,Casa e Cozinha,153.13,4,2023,2,12,Sunday,1,2023-02,612.52
TXN003933,2024-12-24,1319,Smartphone,Eletrônicos,1264.37,1,2024,12,24,Tuesday,4,2024-12,1264.37
TXN003934,2024-09-01,2163,Tênis,Roupas,126.88,3,2024,9,1,Sunday,3,2024-09,380.64
TXN003936,2023-08-29,2982,Bola De Futebol,Esportes,339.21,1,2023,8,29,Tuesday,3,2023-08,339.21
TXN003937,2024-08-18,2876,Jogo De Panelas,Casa e Cozinha,339.58,4,2024,8,18,Sunday,3,2024-08,1358.32
TXN003938,2023-02-21,9835,Abajur,Casa e Cozinha,136.58,3,2023,2,21,Tuesday,1,2023-02,409.74
TXN003939,2023-08-16,7396,Corda De Pular,Esportes,123.29,4,2023,8,16,Wednesday,3,2023-08,493.16
TXN003940,2023-02-22,7596,Jogo De Panelas,Casa e Cozinha,340.33,4,2023,2,22,Wednesday,1,2023-02,1361.32
TXN003941,2024-10-29,2160,Toalha,Casa e Cozinha,608.25,4,2024,10,29,Tuesday,4,2024-10,2433.00
TXN003942,2023-05-15,8651,Boné,Roupas,451.02,1,2023,5,15,Monday,2,2023-05,451.02
TXN003943,2024-01-12,5342,Caixa De Som,Eletrônicos,214.05,5,2024,1,12,Friday,1,2024-01,1070.25
TXN003944,2024-08-07,4257,Carregador,Eletrônicos,816.55,2,2024,8,7,Wednesday,3,2024-08,1633.10
TXN003945,2024-08-13,8428,Smartwatch,Eletrônicos,245.48,4,2024,8,13,Tuesday,3,2024-08,981.92
TXN003946,2024-10-27,6718,Liquidificador,Casa e Cozinha,23.11,2,2024,10,27,Sunday,4,2024-10,46.22
TXN003947,2024-01-08,3296,Liquidificador,Casa e Cozinha,532.76,1,2024,1,8,Monday,1,2024-01,532.76
TXN003948,2023-08-22,2743,Toalha,Casa e Cozinha,485.94,5,2023,8,22,Tuesday,3,2023-08,2429.70
TXN003949,2024-06-05,9317,Camiseta,Roupas,98.25,4,2024,6,5,Wednesday,2,2024-06,393.00
TXN003950,2024-11-12,8668,Mouse,Eletrônicos,505.94,1,2024,11,12,Tuesday,4,2024-11,505.94
TXN003951,2024-07-15,7216,Jaqueta,Roupas,31.38,4,2024,7,15,Monday,3,2024-07,125.52
TXN003952,2024-08-11,2290,Smartphone,Eletrônicos,1678.15,4,2024,8,11,Sunday,3,2024-08,6712.60
TXN003953,2024-06-04,4853,Cortina,Casa e Cozinha,780.01,3,2024,6,4,Tuesday,2,2024-06,2340.03
TXN003954,2024-11-23,1106,Cafeteira,Casa e Cozinha,117.01,5,2024,11,23,Saturday,4,2024-11,585.05
TXN003955,2024-02-29,7916,Autoajuda,Livros,46.25,5,2024,2,29,Thursday,1,2024-02,231.25
TXN003956,2024-05-30,6138,Liquidificador,Casa e Cozinha,696.04,3,2024,5,30,Thursday,2,2024-05,2088.12
TXN003957,2024-10-14,5061,Smartwatch,Eletrônicos,1856.60,2,2024,10,14,Monday,4,2024-10,3713.20
TXN003959,2024-03-08,8527,Mochila,Esportes,54.11,4,2024,3,8,Friday,1,2024-03,216.44
TXN003960,2023-01-31,9786,Cama,Casa e Cozinha,41.12,1,2023,1,31,Tuesday,1,2023-01,41.12
TXN003961,2023-03-13,5073,Camiseta,Roupas,295.50,5,2023,3,13,Monday,1,2023-03,1477.50
TXN003962,2024-08-18,9830,Luva De Boxe,Esportes,250.91,5,2024,8,18,Sunday,3,2024-08,1254.55
TXN003963,2024-07-03,6155,Jogo De Panelas,Casa e Cozinha,32.64,4,2024,7,3,Wednesday,3,2024-07,130.56
TXN003964,2024-12-20,5061,Vestido,Roupas,299.96,4,2024,12,20,Friday,4,2024-12,1199.84
TXN003965,2023-01-07,7484,Toalha,Casa e Cozinha,18.93,2,2023,1,7,Saturday,1,2023-01,37.86
TXN003966,2024-02-19,3103,Camiseta,Roupas,397.94,5,2024,2,19,Monday,1,2024-02,1989.70
TXN003967,2024-07-02,8433,Tablet,Eletrônicos,647.54,3,2024,7,2,Tuesday,3,2024-07,1942.62
TXN003968,2024-12-04,7912,Smartwatch,Eletrônicos,128.50,5,2024,12,4,Wednesday,4,2024-12,642.50
TXN003969,2024-09-17,5092,Liquidificador,Casa e Cozinha,474.80,5,2024,9,17,Tuesday,3,2024-09,2374.00
TXN003970,2023-07-03,2519,Garrafa Térmica,Esportes,253.67,4,2023,7,3,Monday,3,2023-07,1014.68
TXN003971,2023-07-14,1409,Data Science,Livros,146.46,5,2023,7,14,Friday,3,2023-07,732.30
TXN003972,2023-06-16,6038,Meias,Roupas,281.22,2,2023,6,16,Friday,2,2023-06,562.44
TXN003973,2023-02-25,1525,Teclado,Eletrônicos,586.72,1,2023,2,25,Saturday,1,2023-02,586.72
TXN003974,2024-02-29,5861,Bola De Futebol,Esportes,432.93,4,2024,2,29,Thursday,1,2024-02,1731.72
TXN003975,2024-10-18,6947,Calça Jeans,Roupas,150.32,5,2024,10,18,Friday,4,2024-10,751.60
TXN003976,2024-08-16,6574,Mouse,Eletrônicos,1813.27,3,2024,8,16,Friday,3,2024-08,5439.81
TXN003977,2024-08-17,6313,Luva De Boxe,Esportes,240.47,2,2024,8,17,Saturday,3,2024-08,480.94
TXN003978,2024-04-04,1106,Teclado,Eletrônicos,1122.24,5,2024,4,4,Thursday,2,2024-04,5611.20
TXN003979,2023-06-09,4006,Ficção Científica,Livros,21.83,1,2023,6,9,Friday,2,2023-06,21.83
TXN003980,2023-07-28,9279,Bola De Futebol,Esportes,270.02,1,2023,7,28,Friday,3,2023-07,270.02
TXN003981,2024-04-10,6155,Talheres,Casa e Cozinha,667.57,5,2024,4,10,Wednesday,2,2024-04,3337.85
TXN003982,2024-02-29,2638,Meias,Roupas,406.71,5,2024,2,29,Thursday,1,2024-02,2033.55
TXN003983,2023-12-01,9279,Teclado,Eletrônicos,487.42,5,2023,12,1,Friday,4,2023-12,2437.10
TXN003984,2024-11-06,9666,Autoajuda,Livros,45.52,4,2024,11,6,Wednesday,4,2024-11,182.08
TXN003985,2024-10-08,1949,Fone De Ouvido,Eletrônicos,1643.75,1,2024,10,8,Tuesday,4,2024-10,1643.75
TXN003986,2024-03-09,6977,Mochila,Esportes,559.98,2,2024,3,9,Saturday,1,2024-03,1119.96
TXN003987,2024-04-28,4116,Talheres,Casa e Cozinha,85.34,1,2024,4,28,Sunday,2,2024-04,85.34
TXN003988,2024-06-27,8573,Tablet,Eletrônicos,927.61,4,2024,6,27,Thursday,2,2024-06,3710.44
TXN003989,2023-02-28,5040,Cama,Casa e Cozinha,276.59,3,2023,2,28,Tuesday,1,2023-02,829.77
TXN003990,2023-10-15,2832,Tênis,Roupas,437.93,4,2023,10,15,Sunday,4,2023-10,1751.72
TXN003991,2024-10-07,6930,História,Livros,26.28,4,2024,10,7,Monday,4,2024-10,105.12
TXN003992,2023-01-07,3045,Camiseta,Roupas,121.34,3,2023,1,7,Saturday,1,2023-01,364.02
TXN003993,2024-11-08,1916,Autoajuda,Livros,116.58,3,2024,11,8,Friday,4,2024-11,349.74
TXN003994,2023-08-09,9786,Bola De Futebol,Esportes,54.49,2,2023,8,9,Wednesday,3,2023-08,108.98
TXN003995,2023-08-17,5345,Programação Em Python,Livros,81.49,1,2023,8,17,Thursday,3,2023-08,81.49
TXN003996,2024-07-18,1319,Tênis De Corrida,Esportes,279.21,1,2024,7,18,Thursday,3,2024-07,279.21
TXN003997,2023-09-13,2545,Liquidificador,Casa e Cozinha,274.18,3,2023,9,13,Wednesday,3,2023-09,822.54
TXN003998,2023-09-06,2545,Autoajuda,Livros,68.27,3,2023,9,6,Wednesday,3,2023-09,204.81
TXN003999,2023-02-13,9423,Programação Em Python,Livros,86.54,4,2023,2,13,Monday,1,2023-02,346.16
TXN004000,2023-09-19,4044,Teclado,Eletrônicos,1002.52,3,2023,9,19,Tuesday,3,2023-09,3007.56
TXN004001,2024-11-26,2424,Boné,Roupas,294.56,3,2024,11,26,Tuesday,4,2024-11,883.68
TXN004002,2024-06-06,1152,Calça Jeans,Roupas,406.61,5,2024,6,6,Thursday,2,2024-06,2033.05
TXN004003,2024-04-07,2312,Tênis,Roupas,384.88,4,2024,4,7,Sunday,2,2024-04,1539.52
TXN004004,2024-02-25,7572,Jaqueta,Roupas,93.87,1,2024,2,25,Sunday,1,2024-02,93.87
TXN004005,2024-01-26,4139,Abajur,Casa e Cozinha,127.91,1,2024,1,26,Friday,1,2024-01,127.91
TXN004006,2023-05-13,7669,Corda De Pular,Esportes,179.20,4,2023,5,13,Saturday,2,2023-05,716.80
TXN004007,2024-11-13,5040,Camiseta,Roupas,193.32,2,2024,11,13,Wednesday,4,2024-11,386.64
TXN004008,2024-09-11,5272,Talheres,Casa e Cozinha,332.68,4,2024,9,11,Wednesday,3,2024-09,1330.72
TXN004009,2024-07-31,9751,Mouse,Eletrônicos,1375.41,1,2024,7,31,Wednesday,3,2024-07,1375.41
TXN004010,2024-04-09,5669,Mochila,Esportes,57.59,3,2024,4,9,Tuesday,2,2024-04,172.77
TXN004011,2024-01-22,2084,Halter,Esportes,44.94,5,2024,1,22,Monday,1,2024-01,224.70
TXN004012,2024-05-03,2790,Tênis De Corrida,Esportes,250.35,4,2024,5,3,Friday,2,2024-05,1001.40
TXN004013,2024-09-17,4593,Biografia,Livros,109.12,1,2024,9,17,Tuesday,3,2024-09,109.12
TXN004014,2023-09-10,3646,Tapete De Yoga,Esportes,136.23,3,2023,9,10,Sunday,3,2023-09,408.69
TXN004015,2024-09-14,2743,Caixa De Som,Eletrônicos,1300.93,5,2024,9,14,Saturday,3,2024-09,6504.65
TXN004016,2023-07-14,2291,Jaqueta,Roupas,144.72,1,2023,7,14,Friday,3,2023-07,144.72
TXN004017,2023-01-05,2584,Data Science,Livros,134.62,4,2023,1,5,Thursday,1,2023-01,538.48
TXN004018,2024-02-13,1525,Luva De Boxe,Esportes,540.02,3,2024,2,13,Tuesday,1,2024-02,1620.06
TXN004019,2024-10-29,2827,Smartwatch,Eletrônicos,629.71,5,2024,10,29,Tuesday,4,2024-10,3148.55
TXN004020,2023-03-14,1188,Romance,Livros,46.05,5,2023,3,14,Tuesday,1,2023-03,230.25
TXN004021,2024-08-11,1931,Autoajuda,Livros,70.53,5,2024,8,11,Sunday,3,2024-08,352.65
TXN004022,2024-04-26,3677,Mouse,Eletrônicos,519.04,4,2024,4,26,Friday,2,2024-04,2076.16
TXN004023,2023-11-01,6155,Meias,Roupas,342.74,3,2023,11,1,Wednesday,4,2023-11,1028.22
TXN004024,2024-09-27,7572,Carregador,Eletrônicos,1660.83,2,2024,9,27,Friday,3,2024-09,3321.66
TXN004025,2023-02-01,5669,Abajur,Casa e Cozinha,541.74,1,2023,2,1,Wednesday,1,2023-02,541.74
TXN004026,2024-09-29,1009,Mochila,Esportes,499.00,5,2024,9,29,Sunday,3,2024-09,2495.00
TXN004027,2024-07-12,4257,Biografia,Livros,68.59,1,2024,7,12,Friday,3,2024-07,68.59
TXN004028,2023-03-29,4566,Programação Em Python,Livros,36.10,1,2023,3,29,Wednesday,1,2023-03,36.10
TXN004029,2024-04-04,8350,Jogo De Panelas,Casa e Cozinha,592.98,4,2024,4,4,Thursday,2,2024-04,2371.92
TXN004030,2024-08-08,4770,Talheres,Casa e Cozinha,294.77,3,2024,8,8,Thursday,3,2024-08,884.31
TXN004031,2023-01-07,6107,Meias,Roupas,342.21,1,2023,1,7,Saturday,1,2023-01,342.21
TXN004032,2024-12-28,9179,Programação Em Python,Livros,51.54,2,2024,12,28,Saturday,4,2024-12,103.08
TXN004033,2024-05-08,8177,Jogo De Panelas,Casa e Cozinha,74.17,4,2024,5,8,Wednesday,2,2024-05,296.68
TXN004034,2024-05-16,1931,Jaqueta,Roupas,496.44,3,2024,5,16,Thursday,2,2024-05,1489.32
TXN004035,2023-03-05,6573,Jogo De Panelas,Casa e Cozinha,133.40,2,2023,3,5,Sunday,1,2023-03,266.80
TXN004036,2023-02-16,1525,Romance,Livros,148.44,5,2023,2,16,Thursday,1,2023-02,742.20
TXN004037,2024-05-10,2489,Casaco,Roupas,489.09,3,2024,5,10,Friday,2,2024-05,1467.27
TXN004038,2023-07-08,8787,Data Science,Livros,122.17,3,2023,7,8,Saturday,3,2023-07,366.51
TXN004039,2024-07-17,2824,Aventura,Livros,104.02,4,2024,7,17,Wednesday,3,2024-07,416.08
TXN004040,2024-07-01,5563,Vestido,Roupas,297.35,1,2024,7,1,Monday,3,2024-07,297.35
TXN004041,2023-01-06,4111,Cortina,Casa e Cozinha,694.22,5,2023,1,6,Friday,1,2023-01,3471.10
TXN004042,2023-03-15,5861,Caixa De Som,Eletrônicos,614.41,2,2023,3,15,Wednesday,1,2023-03,1228.82
TXN004043,2024-11-04,8517,Garrafa Térmica,Esportes,293.92,3,2024,11,4,Monday,4,2024-11,881.76
TXN004044,2024-01-28,9085,Ficção Científica,Livros,98.62,1,2024,1,28,Sunday,1,2024-01,98.62
TXN004045,2024-07-25,4899,Bola De Futebol,Esportes,261.43,5,2024,7,25,Thursday,3,2024-07,1307.15
TXN004046,2023-03-22,1750,Aventura,Livros,72.71,5,2023,3,22,Wednesday,1,2023-03,363.55
TXN004047,2024-02-06,8744,Calça Jeans,Roupas,178.54,1,2024,2,6,Tuesday,1,2024-02,178.54
TXN004048,2024-10-24,9701,Liquidificador,Casa e Cozinha,455.74,1,2024,10,24,Thursday,4,2024-10,455.74
TXN004049,2024-08-24,9317,Smartwatch,Eletrônicos,1708.62,3,2024,8,24,Saturday,3,2024-08,5125.86
TXN004050,2023-05-01,8491,Ficção Científica,Livros,42.21,2,2023,5,1,Monday,2,2023-05,84.42
TXN004051,2024-09-10,1152,Jaqueta,Roupas,468.53,5,2024,9,10,Tuesday,3,2024-09,2342.65
TXN004052,2023-01-25,7252,Mochila,Esportes,421.23,2,2023,1,25,Wednesday,1,2023-01,842.46
TXN004053,2023-02-10,5315,Garrafa Térmica,Esportes,498.38,5,2023,2,10,Friday,1,2023-02,2491.90
TXN004054,2024-07-21,2790,Ficção Científica,Livros,90.09,5,2024,7,21,Sunday,3,2024-07,450.45
TXN004055,2024-07-07,2679,Boné,Roupas,394.17,5,2024,7,7,Sunday,3,2024-07,1970.85
TXN004056,2024-12-15,2163,Mouse,Eletrônicos,81.59,4,2024,12,15,Sunday,4,2024-12,326.36
TXN004057,2024-12-27,2040,Vestido,Roupas,412.82,4,2024,12,27,Friday,4,2024-12,1651.28
TXN004058,2023-05-16,3504,Tablet,Eletrônicos,128.27,4,2023,5,16,Tuesday,2,2023-05,513.08
TXN004059,2023-11-04,6310,Smartphone,Eletrônicos,1785.33,4,2023,11,4,Saturday,4,2023-11,7141.32
TXN004060,2024-05-14,8359,Tênis De Corrida,Esportes,595.38,1,2024,5,14,Tuesday,2,2024-05,595.38
TXN004061,2024-09-02,3340,Fone De Ouvido,Eletrônicos,623.43,5,2024,9,2,Monday,3,2024-09,3117.15
TXN004062,2023-04-05,8491,Programação Em Python,Livros,43.39,2,2023,4,5,Wednesday,2,2023-04,86.78
TXN004063,2024-11-28,4752,Abajur,Casa e Cozinha,614.64,3,2024,11,28,Thursday,4,2024-11,1843.92
TXN004064,2024-07-04,1949,Garrafa Térmica,Esportes,170.49,3,2024,7,4,Thursday,3,2024-07,511.47
TXN004065,2023-06-16,2790,Jaqueta,Roupas,435.47,1,2023,6,16,Friday,2,2023-06,435.47
TXN004066,2024-08-31,4139,Smartwatch,Eletrônicos,250.54,2,2024,8,31,Saturday,3,2024-08,501.08
TXN004067,2023-05-31,7912,Programação Em Python,Livros,32.00,4,2023,5,31,Wednesday,2,2023-05,128.00
TXN004068,2024-11-25,5012,Cafeteira,Casa e Cozinha,783.53,3,2024,11,25,Monday,4,2024-11,2350.59
TXN004069,2024-12-29,4946,Aventura,Livros,105.97,1,2024,12,29,Sunday,4,2024-12,105.97
TXN004070,2024-06-28,5422,Calça Jeans,Roupas,426.51,1,2024,6,28,Friday,2,2024-06,426.51
TXN004071,2023-10-24,1887,Caixa De Som,Eletrônicos,682.44,5,2023,10,24,Tuesday,4,2023-10,3412.20
TXN004072,2023-10-06,2235,Abajur,Casa e Cozinha,544.42,2,2023,10,6,Friday,4,2023-10,1088.84
TXN004073,2024-02-22,8019,Tênis,Roupas,305.24,5,2024,2,22,Thursday,1,2024-02,1526.20
TXN004074,2024-01-20,1409,Programação Em Python,Livros,96.43,2,2024,1,20,Saturday,1,2024-01,192.86
TXN004075,2024-01-29,5333,Corda De Pular,Esportes,417.46,3,2024,1,29,Monday,1,2024-01,1252.38
TXN004076,2024-05-12,4492,Liquidificador,Casa e Cozinha,464.53,4,2024,5,12,Sunday,2,2024-05,1858.12
TXN004077,2024-06-13,5073,Caixa De Som,Eletrônicos,886.67,1,2024,6,13,Thursday,2,2024-06,886.67
TXN004078,2024-02-07,1053,Mouse,Eletrônicos,588.05,4,2024,2,7,Wednesday,1,2024-02,2352.20
TXN004079,2023-01-09,8749,Carregador,Eletrônicos,1548.73,1,2023,1,9,Monday,1,2023-01,1548.73
TXN004080,2024-10-24,9856,Ficção Científica,Livros,45.55,5,2024,10,24,Thursday,4,2024-10,227.75
TXN004081,2023-05-04,3286,Camiseta,Roupas,352.33,2,2023,5,4,Thursday,2,2023-05,704.66
TXN004082,2023-03-02,1053,Carregador,Eletrônicos,505.00,1,2023,3,2,Thursday,1,2023-03,505.00
TXN004083,2024-09-14,6310,Autoajuda,Livros,99.42,4,2024,9,14,Saturday,3,2024-09,397.68
TXN004084,2024-01-15,5669,Cortina,Casa e Cozinha,600.19,1,2024,1,15,Monday,1,2024-01,600.19
TXN004085,2024-08-11,4593,Liquidificador,Casa e Cozinha,182.78,5,2024,8,11,Sunday,3,2024-08,913.90
TXN004086,2024-03-16,5557,Casaco,Roupas,48.77,4,2024,3,16,Saturday,1,2024-03,195.08
TXN004087,2023-10-30,2982,Data Science,Livros,81.38,5,2023,10,30,Monday,4,2023-10,406.90
TXN004088,2023-05-21,5557,Data Science,Livros,96.81,5,2023,5,21,Sunday,2,2023-05,484.05
TXN004089,2023-10-16,2133,Programação Em Python,Livros,129.68,1,2023,10,16,Monday,4,2023-10,129.68
TXN004090,2024-07-24,2424,Luva De Boxe,Esportes,50.87,5,2024,7,24,Wednesday,3,2024-07,254.35
TXN004091,2024-02-03,6413,Programação Em Python,Livros,114.11,3,2024,2,3,Saturday,1,2024-02,342.33
TXN004092,2023-12-05,6559,Talheres,Casa e Cozinha,404.54,5,2023,12,5,Tuesday,4,2023-12,2022.70
TXN004093,2024-12-03,8749,Calça Jeans,Roupas,249.69,4,2024,12,3,Tuesday,4,2024-12,998.76
TXN004095,2023-04-16,2235,Meias,Roupas,179.35,1,2023,4,16,Sunday,2,2023-04,179.35
TXN004096,2024-04-03,3286,Aventura,Livros,77.82,2,2024,4,3,Wednesday,2,2024-04,155.64
TXN004097,2024-03-07,4116,Carregador,Eletrônicos,76.68,1,2024,3,7,Thursday,1,2024-03,76.68
TXN004098,2024-01-10,2113,Ficção Científica,Livros,26.02,2,2024,1,10,Wednesday,1,2024-01,52.04
TXN004099,2024-11-28,5506,Teclado,Eletrônicos,554.25,1,2024,11,28,Thursday,4,2024-11,554.25
TXN004100,2024-03-09,9320,Caixa De Som,Eletrônicos,104.31,3,2024,3,9,Saturday,1,2024-03,312.93
TXN004101,2024-06-23,8956,Bola De Futebol,Esportes,388.04,2,2024,6,23,Sunday,2,2024-06,776.08
TXN004102,2023-09-19,7932,Tablet,Eletrônicos,881.48,3,2023,9,19,Tuesday,3,2023-09,2644.44
TXN004103,2023-11-11,8886,Corda De Pular,Esportes,340.18,4,2023,11,11,Saturday,4,2023-11,1360.72
TXN004104,2023-09-28,8744,Calça Jeans,Roupas,103.83,3,2023,9,28,Thursday,3,2023-09,311.49
TXN004105,2024-12-12,3536,Bola De Futebol,Esportes,195.16,4,2024,12,12,Thursday,4,2024-12,780.64
TXN004106,2023-05-07,8179,Mouse,Eletrônicos,1344.46,3,2023,5,7,Sunday,2,2023-05,4033.38
TXN004107,2024-02-19,1128,Boné,Roupas,483.35,1,2024,2,19,Monday,1,2024-02,483.35
TXN004108,2024-07-21,8433,Tênis,Roupas,44.20,4,2024,7,21,Sunday,3,2024-07,176.80
TXN004109,2023-09-28,3170,Abajur,Casa e Cozinha,713.40,1,2023,9,28,Thursday,3,2023-09,713.40
TXN004110,2024-01-19,3536,Carregador,Eletrônicos,1174.92,4,2024,1,19,Friday,1,2024-01,4699.68
TXN004111,2024-04-30,6925,Corda De Pular,Esportes,349.25,1,2024,4,30,Tuesday,2,2024-04,349.25
TXN004112,2024-10-19,2307,Tapete De Yoga,Esportes,312.66,5,2024,10,19,Saturday,4,2024-10,1563.30
TXN004113,2024-01-04,2528,Cama,Casa e Cozinha,64.82,2,2024,1,4,Thursday,1,2024-01,129.64
TXN004114,2024-12-07,1998,Jaqueta,Roupas,63.14,4,2024,12,7,Saturday,4,2024-12,252.56
TXN004115,2023-10-24,9689,Carregador,Eletrônicos,1221.78,2,2023,10,24,Tuesday,4,2023-10,2443.56
TXN004116,2023-11-26,5315,Boné,Roupas,183.66,4,2023,11,26,Sunday,4,2023-11,734.64
TXN004117,2024-01-21,4593,Autoajuda,Livros,138.83,2,2024,1,21,Sunday,1,2024-01,277.66
TXN004118,2024-09-28,6155,Tênis,Roupas,215.16,1,2024,9,28,Saturday,3,2024-09,215.16
TXN004119,2023-05-20,5315,Camiseta,Roupas,88.78,3,2023,5,20,Saturday,2,2023-05,266.34
TXN004120,2024-12-06,2824,Mouse,Eletrônicos,1443.70,2,2024,12,6,Friday,4,2024-12,2887.40
TXN004121,2023-06-29,2343,Data Science,Livros,54.60,3,2023,6,29,Thursday,2,2023-06,163.80
TXN004122,2024-05-21,6635,Tapete De Yoga,Esportes,327.15,1,2024,5,21,Tuesday,2,2024-05,327.15
TXN004123,2024-11-19,1936,História,Livros,109.21,3,2024,11,19,Tuesday,4,2024-11,327.63
TXN004124,2023-10-03,4750,Boné,Roupas,452.13,4,2023,10,3,Tuesday,4,2023-10,1808.52
TXN004125,2023-11-28,3724,Luva De Boxe,Esportes,480.51,2,2023,11,28,Tuesday,4,2023-11,961.02
TXN004126,2023-05-08,9279,Mouse,Eletrônicos,1368.90,2,2023,5,8,Monday,2,2023-05,2737.80
TXN004127,2023-08-07,2084,Boné,Roupas,346.22,2,2023,8,7,Monday,3,2023-08,692.44
TXN004128,2023-05-12,3579,Cafeteira,Casa e Cozinha,757.28,2,2023,5,12,Friday,2,2023-05,1514.56
TXN004129,2023-03-19,5563,Bola De Futebol,Esportes,195.10,4,2023,3,19,Sunday,1,2023-03,780.40
TXN004130,2023-11-02,9883,Teclado,Eletrônicos,52.17,1,2023,11,2,Thursday,4,2023-11,52.17
TXN004131,2024-07-25,9834,Tablet,Eletrônicos,580.31,1,2024,7,25,Thursday,3,2024-07,580.31
TXN004132,2023-12-10,7118,Meias,Roupas,124.59,3,2023,12,10,Sunday,4,2023-12,373.77
TXN004133,2023-03-28,7873,Toalha,Casa e Cozinha,532.85,2,2023,3,28,Tuesday,1,2023-03,1065.70
TXN004134,2024-05-22,6947,Mouse,Eletrônicos,1002.52,3,2024,5,22,Wednesday,2,2024-05,3007.56
TXN004135,2024-06-02,8517,Cafeteira,Casa e Cozinha,478.83,3,2024,6,2,Sunday,2,2024-06,1436.49
TXN004136,2024-08-05,1409,Talheres,Casa e Cozinha,22.83,1,2024,8,5,Monday,3,2024-08,22.83
TXN004137,2023-09-08,4116,Tênis,Roupas,369.81,4,2023,9,8,Friday,3,2023-09,1479.24
TXN004138,2023-09-26,3296,Smartwatch,Eletrônicos,680.88,3,2023,9,26,Tuesday,3,2023-09,2042.64
TXN004139,2023-11-19,1821,Halter,Esportes,407.41,2,2023,11,19,Sunday,4,2023-11,814.82
TXN004140,2024-08-24,3584,Toalha,Casa e Cozinha,449.70,5,2024,8,24,Saturday,3,2024-08,2248.50
TXN004141,2023-03-21,9837,Mochila,Esportes,222.07,5,2023,3,21,Tuesday,1,2023-03,1110.35
TXN004142,2023-11-19,7118,Smartwatch,Eletrônicos,312.42,2,2023,11,19,Sunday,4,2023-11,624.84
TXN004143,2023-05-27,8579,Toalha,Casa e Cozinha,84.59,2,2023,5,27,Saturday,2,2023-05,169.18
TXN004145,2024-07-15,2697,Luva De Boxe,Esportes,553.08,1,2024,7,15,Monday,3,2024-07,553.08
TXN004146,2023-12-04,9727,Garrafa Térmica,Esportes,398.63,1,2023,12,4,Monday,4,2023-12,398.63
TXN004147,2023-01-05,5333,Casaco,Roupas,69.65,2,2023,1,5,Thursday,1,2023-01,139.30
TXN004148,2023-05-21,9085,Corda De Pular,Esportes,256.17,3,2023,5,21,Sunday,2,2023-05,768.51
TXN004149,2023-06-26,4483,Biografia,Livros,113.41,5,2023,6,26,Monday,2,2023-06,567.05
TXN004150,2024-12-13,9701,Carregador,Eletrônicos,1570.65,2,2024,12,13,Friday,4,2024-12,3141.30
TXN004151,2023-07-29,3697,Tênis De Corrida,Esportes,92.98,5,2023,7,29,Saturday,3,2023-07,464.90
TXN004152,2023-10-25,2584,Liquidificador,Casa e Cozinha,10.02,1,2023,10,25,Wednesday,4,2023-10,10.02
TXN004153,2023-07-24,3646,Garrafa Térmica,Esportes,434.48,4,2023,7,24,Monday,3,2023-07,1737.92
TXN004154,2024-08-11,3144,Biografia,Livros,63.14,3,2024,8,11,Sunday,3,2024-08,189.42
TXN004155,2024-06-11,9856,Toalha,Casa e Cozinha,211.04,4,2024,6,11,Tuesday,2,2024-06,844.16
TXN004156,2023-07-17,6180,Camiseta,Roupas,26.19,4,2023,7,17,Monday,3,2023-07,104.76
